customer_id,last_purchase_date,frequency,monetary_value,recency,R_score,F_score,M_score,RFM_Score,segment
21769,2013-08-03,2,603.49,331,1,1,3,113,At Risk
25682,2013-10-27,2,38.98,246,2,1,1,211,At Risk
19777,2013-12-28,2,119.98,184,2,1,2,212,At Risk
20773,2014-05-09,2,30.97,52,4,1,1,411,Regular
24686,2014-06-25,3,38.88,5,4,2,1,421,Regular
26160,2014-04-22,3,1938.47,69,4,2,3,423,Regular
24168,2014-02-23,5,2790.52,127,3,4,3,343,Regular
14799,2013-10-12,5,162.95,261,2,4,2,242,Regular
18758,2013-10-26,9,158.51,247,2,4,2,242,Regular
26701,2013-09-02,2,39.98,301,1,1,1,111,At Risk
25164,2013-10-18,2,34.89,255,2,1,1,211,At Risk
13803,2014-01-12,3,186.28,169,2,2,2,222,At Risk
11742,2013-10-22,5,5915.54,251,2,4,4,244,Regular
20232,2013-11-13,4,91.95,229,2,3,2,232,Regular
23149,2014-01-30,2,32.28,151,3,1,1,311,Regular
14321,2014-06-27,3,77.27,3,4,2,2,422,Regular
22247,2013-12-14,5,5978.61,198,2,4,4,244,Regular
20249,2013-12-24,3,5333.25,188,2,2,4,224,At Risk
29618,2014-03-31,283,309816.72,91,3,4,4,344,Regular
18257,2014-01-18,4,115.95,163,3,3,2,332,Regular
13757,2014-01-06,3,86.96,175,2,2,2,222,At Risk
29077,2014-04-09,3,63.97,82,4,2,2,422,Regular
12283,2013-10-11,6,5582.91,262,2,4,4,244,Regular
23103,2013-10-17,2,85.48,256,2,1,2,212,At Risk
22170,2013-10-03,4,2745.33,270,1,3,3,133,Regular
15678,2014-03-09,10,7223.34,113,3,4,4,344,Regular
21629,2014-03-22,3,2624.08,100,3,2,3,323,Regular
27039,2014-01-29,1,4.99,152,3,1,1,311,Regular
29140,2011-12-06,1,3578.27,937,1,1,4,114,At Risk
28559,2012-08-10,1,2049.1,689,1,1,3,113,At Risk
26638,2014-02-02,4,4518.15,148,3,3,4,334,Regular
14235,2014-03-16,8,5682.2,106,3,4,4,344,Regular
25642,2013-07-27,3,583.97,338,1,2,3,123,At Risk
22310,2013-11-24,3,93.97,218,2,2,2,222,At Risk
17152,2014-01-01,2,12.94,180,2,1,1,211,At Risk
12220,2013-12-29,4,5950.23,183,2,3,4,234,Regular
13216,2013-10-08,3,96.46,265,1,2,2,122,At Risk
21706,2014-01-23,4,99.96,158,3,3,2,332,Regular
17378,2014-06-19,2,39.98,11,4,1,1,411,Regular
27265,2012-11-03,1,782.99,604,1,1,3,113,At Risk
14281,2014-02-14,7,4746.3,136,3,4,4,344,Regular
15277,2013-11-22,5,96.44,220,2,4,2,242,Regular
15858,2013-12-22,2,7.28,190,2,1,1,211,At Risk
28261,2014-03-30,4,27.92,92,3,3,1,331,Regular
19299,2014-03-13,3,1587.41,109,3,2,3,323,Regular
13262,2014-02-25,5,86.95,125,3,4,2,342,Regular
20295,2013-11-13,2,1174.48,229,2,1,3,213,At Risk
18672,2014-01-22,3,128.97,159,3,2,2,322,Regular
23627,2014-02-08,2,38.98,142,3,1,1,311,Regular
24623,2014-06-15,1,32.6,15,4,1,1,411,Regular
17238,2013-08-29,3,147.48,305,1,2,2,122,At Risk
14736,2013-08-01,2,85.48,333,1,1,2,112,At Risk
16900,2014-01-17,2,7.28,164,3,1,1,311,Regular
12761,2014-01-09,4,5929.23,172,2,3,4,234,Regular
19253,2014-03-22,2,1540.43,100,3,1,3,313,Regular
30073,2014-03-31,100,107807.08,91,3,4,4,344,Regular
25745,2013-12-28,4,2473.04,184,2,3,3,233,Regular
23581,2014-01-17,3,69.97,164,3,2,2,322,Regular
24122,2014-02-26,1,4.99,124,3,1,1,311,Regular
17779,2014-05-21,10,4250.21,40,4,4,4,444,High Value
11287,2014-06-30,62,1167.07,0,4,4,3,443,High Value
15615,2014-05-30,7,70.24,31,4,4,2,442,Regular
28599,2013-09-28,1,7.95,275,1,1,1,111,At Risk
22107,2013-11-12,2,71.97,230,2,1,2,212,At Risk
28802,2012-07-03,1,2443.35,727,1,1,3,113,At Risk
20146,2013-07-18,1,3.99,347,1,1,1,111,At Risk
16399,2013-08-16,3,32.27,318,1,2,1,121,At Risk
26976,2013-12-20,4,791.32,192,2,3,3,233,Regular
24059,2014-02-03,3,583.97,147,3,2,3,323,Regular
23063,2014-05-18,3,37.27,43,4,2,1,421,Regular
29704,2014-03-01,358,336415.99,121,3,4,4,344,Regular
13388,2013-08-05,3,106.96,329,1,2,2,122,At Risk
22044,2013-09-11,4,607.96,292,1,3,3,133,Regular
14384,2014-03-08,3,93.97,114,3,2,2,322,Regular
28018,2011-07-02,1,3578.27,1094,1,1,4,114,At Risk
26097,2014-01-22,4,5773.04,159,3,3,4,334,Regular
12698,2014-03-01,6,6786.75,121,3,4,4,344,Regular
21354,2013-09-05,3,2646.4,298,1,2,3,123,At Risk
29014,2013-07-07,3,63.97,358,1,2,2,122,At Risk
13694,2014-03-02,5,105.56,120,3,4,2,342,Regular
20358,2013-10-03,2,123.98,270,1,1,2,112,At Risk
11702,2014-04-16,4,96.27,75,4,3,2,432,Regular
17441,2014-04-18,4,2404.95,73,4,3,3,433,High Value
18131,2014-02-08,3,3021.38,142,3,2,4,324,Regular
13176,2013-09-21,4,4753.32,282,1,3,4,134,Regular
29492,2014-05-01,150,140401.99,60,4,4,4,444,High Value
20836,2014-01-19,3,1938.47,162,3,2,3,323,Regular
30033,2014-05-01,11,4531.59,60,4,4,4,444,High Value
15426,2014-04-13,7,115.92,78,4,4,2,442,Regular
19127,2013-09-17,3,579.97,286,1,2,3,123,At Risk
11467,2014-06-04,5,55.87,26,4,4,2,442,Regular
21832,2014-06-17,2,39.98,13,4,1,1,411,Regular
26787,2014-06-21,3,60.47,9,4,2,2,422,Regular
12157,2014-05-01,2,42.95,60,4,1,1,411,Regular
25313,2013-12-25,1,3.99,187,2,1,1,211,At Risk
22585,2013-10-28,3,553.97,245,2,2,3,223,At Risk
27454,2013-11-14,2,7.28,228,2,1,1,211,At Risk
24749,2014-02-24,3,64.97,126,3,2,2,322,Regular
16093,2014-02-28,3,554.97,122,3,2,3,323,Regular
29555,2013-09-30,17,13657.53,273,1,4,4,144,Regular
21895,2014-03-27,3,4657.51,95,3,2,4,324,Regular
17567,2013-12-03,2,1709.98,209,2,1,3,213,At Risk
26223,2014-02-25,4,2407.04,125,3,3,3,333,Regular
25227,2014-03-10,2,39.98,112,3,1,1,311,Regular
11224,2014-05-05,5,6685.59,56,4,4,4,444,High Value
15552,2013-06-27,5,1426.46,368,1,4,3,143,Regular
27540,2014-04-04,5,4504.46,87,3,4,4,344,Regular
19880,2013-08-30,1,69.99,304,1,1,2,112,At Risk
12847,2013-11-26,1,24.99,216,2,1,1,211,At Risk
24208,2014-01-28,2,1709.98,153,3,1,3,313,Regular
13866,2013-11-07,7,4639.51,235,2,4,4,244,Regular
28928,2013-08-29,3,2473.05,305,1,2,3,123,At Risk
22522,2013-09-10,1,539.99,293,1,1,2,112,At Risk
18194,2014-01-05,3,85.96,176,2,2,2,222,At Risk
26850,2013-11-07,2,53.98,235,2,1,1,211,At Risk
14862,2014-01-27,2,32.28,154,3,1,1,311,Regular
19190,2014-02-07,2,27.28,143,3,1,1,311,Regular
27846,2014-05-05,4,791.32,56,4,3,3,433,High Value
23518,2014-05-30,1,4.99,31,4,1,1,411,Regular
13631,2014-05-23,8,6817.12,38,4,4,4,444,High Value
23996,2014-01-11,5,2744.52,170,2,4,3,243,Regular
24537,2013-08-01,4,2511.32,333,1,3,3,133,Regular
15340,2014-05-05,8,156.04,56,4,4,2,442,Regular
12635,2013-08-22,1,49.99,312,1,1,1,111,At Risk
16963,2013-09-02,2,39.98,301,1,1,1,111,At Risk
12008,2014-06-22,5,80.25,8,4,4,2,442,Regular
28865,2013-11-14,3,31.27,228,2,2,1,221,At Risk
28324,2013-11-23,2,548.98,219,2,1,2,212,At Risk
19668,2014-05-20,2,119.98,41,4,1,2,412,Regular
21291,2014-05-21,2,1735.98,40,4,1,3,413,Regular
13325,2013-10-27,4,4558.52,246,2,3,4,234,Regular
15489,2014-05-05,5,1685.45,56,4,4,3,443,High Value
19817,2014-03-17,6,118.94,105,3,4,2,342,Regular
17653,2013-10-10,2,39.98,263,2,1,1,211,At Risk
11161,2014-04-13,6,93.95,78,4,4,2,442,Regular
25917,2014-02-18,4,4699.82,132,3,3,4,334,Regular
28081,2014-05-16,2,25.48,45,4,1,1,411,Regular
16316,2013-06-18,4,4659.8,377,1,3,4,134,Regular
22150,2013-08-11,1,69.99,323,1,1,2,112,At Risk
19233,2013-09-09,1,69.99,294,1,1,2,112,At Risk
17882,2013-07-02,3,32.27,363,1,2,1,121,At Risk
24829,2013-07-11,2,34.89,354,1,1,1,111,At Risk
27700,2013-10-11,2,39.98,262,2,1,1,211,At Risk
15011,2013-12-09,3,89.97,203,2,2,2,222,At Risk
23501,2014-02-24,3,37.27,126,3,2,1,321,Regular
16362,2013-09-18,4,2482.23,285,1,3,3,133,Regular
22104,2013-10-07,3,553.97,266,1,2,3,123,At Risk
12117,2014-05-20,3,159.99,41,4,2,2,422,Regular
29097,2014-01-20,2,548.98,161,3,1,2,312,Regular
13445,2014-04-16,2,75.97,75,4,1,2,412,Regular
27746,2013-07-30,4,628.97,335,1,3,3,133,Regular
17713,2013-09-19,3,69.97,284,1,2,2,122,At Risk
17836,2014-01-19,2,32.28,162,3,1,1,311,Regular
16508,2014-01-23,3,83.97,158,3,2,2,322,Regular
23455,2014-05-16,2,12.94,45,4,1,1,411,Regular
12240,2013-11-03,2,3964.98,239,2,1,4,214,At Risk
13491,2014-06-15,9,176.41,15,4,4,2,442,Regular
15157,2014-04-30,7,213.94,61,4,4,2,442,Regular
26226,2013-12-09,1,4.99,203,2,1,1,211,At Risk
16485,2014-03-14,2,39.98,108,3,1,1,311,Regular
24975,2014-03-20,3,67.93,102,3,2,2,322,Regular
13591,2013-12-10,9,8355.27,202,2,4,4,244,Regular
27577,2011-06-08,1,3578.27,1118,1,1,4,114,At Risk
23624,2013-10-23,3,62.97,250,2,2,2,222,At Risk
12286,2013-09-18,9,5254.88,285,1,4,4,144,Regular
25021,2014-03-10,4,1554.41,112,3,3,3,333,Regular
16193,2013-09-26,3,90.47,277,1,2,2,122,At Risk
26349,2013-09-02,2,27.28,301,1,1,1,111,At Risk
26180,2014-02-14,1,4.99,136,3,1,1,311,Regular
15111,2014-06-18,2,78.98,12,4,1,2,412,Regular
14965,2013-12-23,5,2753.82,189,2,4,3,243,Regular
13637,2014-05-24,6,6777.13,37,4,4,4,444,High Value
14842,2013-08-08,5,99.94,326,1,4,2,142,Regular
13760,2014-06-05,11,197.81,25,4,4,2,442,Regular
24875,2013-11-27,3,27.77,215,2,2,1,221,At Risk
17982,2013-09-04,5,1538.56,299,1,4,3,143,Regular
12409,2014-04-09,2,155.0,82,4,1,2,412,Regular
20484,2013-12-21,4,1151.76,191,2,3,3,233,Regular
14673,2014-04-30,4,5117.75,61,4,3,4,434,High Value
20876,2014-03-23,3,1938.47,99,3,2,3,323,Regular
19548,2013-08-12,3,1183.47,322,1,2,3,123,At Risk
26495,2014-02-15,2,58.98,135,3,1,2,312,Regular
24706,2014-03-27,4,578.46,95,3,3,3,333,Regular
11035,2014-04-17,5,6451.31,74,4,4,4,444,High Value
15280,2014-01-19,5,3114.94,162,3,4,4,344,Regular
12363,2014-03-03,11,273.9,119,3,4,2,342,Regular
28015,2013-10-27,2,29.48,246,2,1,1,211,At Risk
23186,2014-02-28,2,548.98,122,3,1,2,312,Regular
27623,2014-04-08,5,5984.27,83,4,4,4,444,High Value
17590,2013-08-03,1,4.99,331,1,1,1,111,At Risk
11971,2014-04-27,5,134.46,64,4,4,2,442,Regular
26541,2013-10-19,1,24.99,254,2,1,1,211,At Risk
18918,2014-01-18,2,78.98,163,3,1,2,312,Regular
19402,2013-07-13,4,1254.47,352,1,3,3,133,Regular
19064,2013-08-25,3,32.27,309,1,2,1,121,At Risk
11925,2013-11-19,5,5968.23,223,2,4,4,244,Regular
21958,2014-04-24,5,4696.49,67,4,4,4,444,High Value
18964,2013-09-20,1,69.99,283,1,1,2,112,At Risk
16800,2014-06-07,6,75.84,23,4,4,2,442,Regular
20630,2014-04-03,3,74.98,88,3,2,2,322,Regular
18028,2014-05-02,3,3001.04,59,4,2,4,424,Regular
19110,2013-08-02,4,604.96,332,1,3,3,133,Regular
20438,2013-09-11,3,69.97,292,1,2,2,122,At Risk
19356,2014-05-29,4,78.96,32,4,3,2,432,Regular
29535,2014-05-01,11,14042.08,60,4,4,4,444,High Value
20584,2014-04-27,4,3140.27,64,4,3,4,434,High Value
19502,2013-08-08,6,3565.36,326,1,4,4,144,Regular
21666,2014-02-24,3,828.47,126,3,2,3,323,Regular
11158,2013-06-21,3,2395.96,374,1,2,3,123,At Risk
27308,2013-09-07,2,6.28,296,1,1,1,111,At Risk
14075,2013-09-23,2,56.97,280,1,1,2,112,At Risk
24391,2013-10-30,3,42.84,243,2,2,1,221,At Risk
23893,2013-11-17,2,58.98,225,2,1,2,212,At Risk
11656,2014-06-14,4,77.27,16,4,3,2,432,Regular
14573,2014-02-26,2,39.98,124,3,1,1,311,Regular
26810,2014-06-17,3,67.93,13,4,2,2,422,Regular
29489,2014-03-01,273,380591.66,121,3,4,4,344,Regular
13007,2014-03-22,5,5671.24,100,3,4,4,344,Regular
12509,2014-02-01,6,82.85,149,3,4,2,342,Regular
19671,2013-08-26,2,1170.48,308,1,1,3,113,At Risk
21712,2013-10-06,3,68.97,267,1,2,2,122,At Risk
13199,2014-03-09,8,105.19,113,3,4,2,342,Regular
21022,2013-07-22,1,539.99,343,1,1,2,112,At Risk
17444,2013-11-13,2,124.99,229,2,1,2,212,At Risk
16754,2014-01-02,7,3118.6,179,2,4,4,244,Regular
18795,2013-10-08,3,1198.97,265,1,2,3,123,At Risk
11848,2014-05-08,4,92.27,53,4,3,2,432,Regular
28705,2014-03-04,2,777.34,118,3,1,3,313,Regular
25459,2014-04-19,3,553.97,72,4,2,3,423,Regular
11327,2013-07-04,5,5915.54,361,1,4,4,144,Regular
14404,2013-07-25,1,4.99,340,1,1,1,111,At Risk
24062,2014-01-05,1,28.99,176,2,1,1,211,At Risk
17321,2014-06-13,5,142.46,17,4,4,2,442,Regular
27139,2014-03-28,4,1282.82,94,3,3,3,333,Regular
26618,2013-12-29,3,2826.44,183,2,2,4,224,At Risk
15755,2014-04-10,3,4404.08,81,4,2,4,424,Regular
24583,2013-11-16,3,2487.33,226,2,2,3,223,At Risk
22419,2014-02-24,3,60.47,126,3,2,2,322,Regular
28782,2014-06-24,1,53.99,6,4,1,1,411,Regular
27431,2013-04-27,1,2049.1,429,1,1,3,113,At Risk
25267,2013-08-23,2,25.48,311,1,1,1,111,At Risk
28513,2014-01-28,4,811.32,153,3,3,3,333,Regular
13883,2013-07-02,3,3021.04,363,1,2,4,124,At Risk
23793,2013-09-16,3,38.88,287,1,2,1,121,At Risk
17129,2013-10-23,2,1735.98,250,2,1,3,213,At Risk
25957,2013-11-14,4,89.46,228,2,3,2,232,Regular
22711,2013-12-17,4,588.96,195,2,3,3,233,Regular
16047,2014-04-30,1,4.99,61,4,1,1,411,Regular
26057,2013-12-23,7,5927.51,189,2,4,4,244,Regular
22227,2013-08-26,2,34.98,308,1,1,1,111,At Risk
13322,2013-10-09,2,85.48,264,1,1,2,112,At Risk
25144,2014-02-17,2,25.48,133,3,1,1,311,Regular
28974,2014-03-07,1,24.99,115,3,1,1,311,Regular
16239,2014-06-07,2,39.98,23,4,1,1,411,Regular
29864,2014-05-01,54,8409.87,60,4,4,4,444,High Value
25665,2013-09-29,1,4.99,274,1,1,1,111,At Risk
21337,2014-01-20,3,49.97,161,3,2,1,321,Regular
29366,2014-04-22,2,2419.06,69,4,1,3,413,Regular
21835,2014-05-11,4,2360.95,50,4,3,3,433,High Value
25536,2014-06-16,1,21.49,14,4,1,1,411,Regular
29850,2014-03-01,12,7436.26,121,3,4,4,344,Regular
16631,2014-05-24,3,5900.55,37,4,2,4,424,Regular
12930,2013-09-22,4,4513.84,281,1,3,4,134,Regular
15549,2013-06-13,2,574.98,382,1,1,3,113,At Risk
19877,2014-02-03,1,69.99,147,3,1,2,312,Regular
30056,2012-03-30,34,140874.5,822,1,4,4,144,Regular
12738,2013-10-08,7,4956.03,265,1,4,4,144,Regular
25728,2013-08-08,2,574.98,326,1,1,3,113,At Risk
23309,2013-08-11,2,59.98,323,1,1,2,112,At Risk
25473,2013-10-26,1,4.99,247,2,1,1,211,At Risk
27892,2014-03-04,4,649.46,118,3,3,3,333,Regular
21145,2014-04-02,3,69.97,89,3,2,2,322,Regular
22917,2013-08-03,1,4.99,331,1,1,1,111,At Risk
18589,2014-04-17,4,1768.96,74,4,3,3,433,High Value
28284,2014-05-21,3,563.77,40,4,2,3,423,Regular
20753,2014-05-23,1,539.99,38,4,1,2,412,Regular
28184,2011-08-22,1,3578.27,1043,1,1,4,114,At Risk
11364,2014-05-28,4,4921.82,33,4,3,4,434,High Value
27102,2012-10-27,1,782.99,611,1,1,3,113,At Risk
29266,2013-09-05,2,39.98,298,1,1,1,111,At Risk
29658,2014-03-01,310,292577.85,121,3,4,4,344,Regular
28576,2014-03-31,2,39.98,91,3,1,1,311,Regular
28221,2011-09-15,1,3578.27,1019,1,1,4,114,At Risk
20063,2014-05-11,3,64.97,50,4,2,2,422,Regular
18403,2014-05-28,4,2318.96,33,4,3,3,433,High Value
23999,2014-01-02,3,2730.54,179,2,2,3,223,At Risk
11218,2014-06-06,3,39.58,24,4,2,1,421,Regular
17384,2013-11-13,3,1760.47,229,2,2,3,223,At Risk
24331,2014-05-03,2,548.98,58,4,1,2,412,Regular
13116,2014-04-21,6,230.25,70,4,4,2,442,Regular
20109,2013-10-17,2,1155.48,256,2,1,3,213,At Risk
25350,2014-02-12,3,32.27,138,3,2,1,321,Regular
25519,2014-04-06,2,39.98,85,4,1,1,411,Regular
14135,2013-09-18,3,86.96,285,1,2,2,122,At Risk
14467,2013-10-10,2,39.98,263,2,1,1,211,At Risk
24500,2013-11-12,3,71.58,230,2,2,2,222,At Risk
21082,2013-12-22,4,98.96,190,2,3,2,232,Regular
15655,2014-03-22,5,2753.82,100,3,4,3,343,Regular
12993,2013-10-28,5,96.25,245,2,4,2,242,Regular
22811,2014-04-19,2,34.98,72,4,1,1,411,Regular
26747,2014-03-15,3,1938.47,107,3,2,3,323,Regular
20255,2013-07-13,2,75.48,352,1,1,2,112,At Risk
29741,2014-05-01,4,1615.21,60,4,3,3,433,High Value
21583,2014-03-18,4,1214.46,104,3,3,3,333,Regular
28075,2014-04-25,4,88.42,66,4,3,2,432,Regular
12947,2014-03-28,4,4507.52,94,3,3,4,334,Regular
22857,2014-05-08,2,4886.7,53,4,1,4,414,Regular
28267,2013-07-31,3,64.47,334,1,2,2,122,At Risk
21775,2013-08-31,3,69.97,303,1,2,2,122,At Risk
18357,2014-04-02,3,2309.97,89,3,2,3,323,Regular
18211,2013-12-22,3,65.96,190,2,2,2,222,At Risk
11719,2014-02-20,11,287.2,130,3,4,2,342,Regular
11473,2013-11-02,2,62.98,240,2,1,2,212,At Risk
16883,2014-06-07,3,48.97,23,4,2,1,421,Regular
12801,2014-06-26,2,29.48,4,4,1,1,411,Regular
28891,2014-01-21,2,38.98,160,3,1,1,311,Regular
16737,2014-02-17,1,4.99,133,3,1,1,311,Regular
20046,2013-10-29,8,691.91,244,2,4,3,243,Regular
15718,2014-05-21,3,63.97,40,4,2,2,422,Regular
23876,2014-03-05,2,36.59,117,3,1,1,311,Regular
16691,2013-08-13,4,4471.74,321,1,3,4,134,Regular
14198,2013-11-07,7,8308.59,235,2,4,4,244,Regular
11281,2013-06-13,5,5921.19,382,1,4,4,144,Regular
19940,2014-05-28,3,3440.43,33,4,2,4,424,Regular
24268,2013-10-27,3,49.97,246,2,2,1,221,At Risk
19608,2013-12-31,5,68.45,181,2,4,2,242,Regular
15609,2014-01-15,2,27.28,166,2,1,1,211,At Risk
18858,2014-05-21,4,1810.46,40,4,3,3,433,High Value
18526,2014-05-26,4,2317.92,35,4,3,3,433,High Value
14590,2013-12-14,5,1597.56,198,2,4,3,243,Regular
20000,2014-01-21,2,4495.48,160,3,1,4,314,Regular
15217,2014-04-28,4,41.26,63,4,3,1,431,Regular
20332,2014-02-11,2,78.98,139,3,1,2,312,Regular
15672,2014-05-26,3,89.97,35,4,2,2,422,Regular
29973,2013-02-28,36,30564.62,487,1,4,4,144,Regular
14636,2013-12-10,3,1538.58,202,2,2,3,223,At Risk
22794,2013-08-04,2,27.28,330,1,1,1,111,At Risk
16302,2013-09-23,1,24.99,280,1,1,1,111,At Risk
21128,2013-11-28,1,4.99,214,2,1,1,211,At Risk
18466,2014-06-11,4,97.96,19,4,3,2,432,Regular
16946,2014-05-26,4,3071.03,35,4,3,4,434,High Value
17192,2014-03-24,6,6977.58,98,3,4,4,344,Regular
14782,2013-07-22,3,66.96,343,1,2,2,122,At Risk
15864,2014-03-10,5,103.55,112,3,4,2,342,Regular
20192,2013-11-14,2,1155.48,228,2,1,3,213,At Risk
21274,2014-02-14,4,1197.97,136,3,3,3,333,Regular
16110,2014-03-26,3,650.47,96,3,2,3,323,Regular
18274,2014-03-28,2,30.97,94,3,1,1,311,Regular
21520,2014-04-02,3,32.27,89,3,2,1,321,Regular
22602,2014-05-09,2,1754.98,52,4,1,3,413,Regular
23684,2014-06-25,2,34.98,5,4,1,1,411,Regular
22356,2014-06-28,3,49.97,2,4,2,1,421,Regular
22748,2014-05-29,4,4188.24,32,4,3,4,434,High Value
23830,2014-01-20,3,4802.11,161,3,2,4,324,Regular
16256,2014-02-04,3,81.96,146,3,2,2,322,Regular
17338,2014-06-09,9,92.16,21,4,4,2,442,Regular
18420,2014-05-09,2,2414.99,52,4,1,3,413,Regular
28138,2014-06-27,2,7.28,3,4,1,1,411,Regular
27640,2014-06-29,3,60.47,1,4,2,2,422,Regular
29157,2011-12-17,1,3578.27,926,1,1,4,114,At Risk
15048,2014-05-03,6,6690.58,58,4,4,4,444,High Value
28659,2012-06-25,1,2443.35,735,1,1,3,113,At Risk
13554,2014-04-04,4,5641.25,87,3,3,4,334,Regular
22210,2013-11-11,1,35.0,231,2,1,1,211,At Risk
20501,2013-12-28,2,64.98,184,2,1,2,212,At Risk
21191,2014-01-22,3,4169.33,159,3,2,4,324,Regular
17773,2013-11-28,3,2751.42,214,2,2,3,223,At Risk
24437,2013-07-24,4,2427.04,341,1,3,3,133,Regular
14527,2014-04-12,1,4.99,79,4,1,1,411,Regular
28828,2013-08-16,3,4329.61,318,1,2,4,124,At Risk
23418,2013-08-15,5,3400.02,319,1,4,4,144,Regular
13053,2013-08-07,2,76.97,327,1,1,2,112,At Risk
25911,2012-08-29,1,2181.56,670,1,1,3,113,At Risk
23249,2013-07-06,3,49.97,359,1,2,1,121,At Risk
23747,2013-09-25,4,1142.42,278,1,3,3,133,Regular
25413,2013-11-26,3,1228.83,216,2,2,3,223,At Risk
19439,2014-05-04,7,4349.89,57,4,4,4,444,High Value
11865,2014-03-08,4,114.92,114,3,3,2,332,Regular
17275,2013-08-10,1,4.99,324,1,1,1,111,At Risk
23939,2013-09-06,2,1709.98,297,1,1,3,113,At Risk
29349,2013-12-25,2,38.98,187,2,1,1,211,At Risk
20693,2014-01-27,2,1155.48,154,3,1,3,313,Regular
27185,2014-04-10,4,588.96,81,4,3,3,433,High Value
20521,2014-05-09,4,25.22,52,4,3,1,431,Regular
26103,2014-06-09,3,32.27,21,4,2,1,421,Regular
14029,2014-06-30,2,56.97,0,4,1,2,412,Regular
14719,2014-05-25,10,5512.26,36,4,4,4,444,High Value
17965,2014-03-07,3,3001.04,115,3,2,4,324,Regular
15801,2014-04-29,4,4381.38,62,4,3,4,434,High Value
12555,2014-02-03,3,68.97,147,3,2,2,322,Regular
25974,2013-12-20,3,5819.05,192,2,2,4,224,At Risk
12492,2014-01-05,6,5166.41,176,2,4,4,244,Regular
29804,2014-05-01,9,18055.39,60,4,4,4,444,High Value
12884,2014-02-16,3,5900.55,134,3,2,4,324,Regular
13382,2013-10-23,4,4525.82,250,2,3,4,234,Regular
22665,2013-10-16,2,586.97,257,2,1,3,213,At Risk
26993,2014-05-07,2,38.98,54,4,1,1,411,Regular
19027,2014-03-04,3,3029.08,118,3,2,4,324,Regular
26601,2013-11-01,5,2862.74,241,2,4,4,244,Regular
17945,2014-01-31,4,3961.03,150,3,3,4,334,Regular
22273,2013-06-19,2,574.98,376,1,1,3,113,At Risk
23355,2014-01-07,2,603.49,174,2,1,3,213,At Risk
27683,2014-02-01,2,38.98,149,3,1,1,311,Regular
29910,2014-03-31,264,292814.86,91,3,4,4,344,Regular
22336,2013-08-26,4,600.46,308,1,3,3,133,Regular
26664,2013-08-27,2,123.98,307,1,1,2,112,At Risk
25582,2014-05-08,3,1164.47,53,4,2,3,423,Regular
11908,2014-01-23,3,8079.05,158,3,2,4,324,Regular
27056,2013-01-08,1,2071.42,538,1,1,3,113,At Risk
11410,2013-07-07,5,4464.07,358,1,4,4,144,Regular
13574,2013-07-02,2,39.98,363,1,1,1,111,At Risk
26558,2013-12-09,2,6.28,203,2,1,1,211,At Risk
28722,2013-12-24,2,119.98,188,2,1,2,212,At Risk
29220,2014-01-05,1,24.99,176,2,1,1,211,At Risk
24892,2014-05-21,2,7.28,40,4,1,1,411,Regular
12300,2014-03-19,10,13242.7,103,3,4,4,344,Regular
13966,2014-05-28,8,6842.12,33,4,4,4,444,High Value
11802,2014-05-03,12,215.29,58,4,4,2,442,Regular
16130,2014-02-11,3,61.96,139,3,2,2,322,Regular
29412,2013-08-22,5,2671.88,312,1,4,3,143,Regular
28330,2013-08-22,2,10.24,312,1,1,1,111,At Risk
27248,2014-01-11,3,36.27,170,2,2,1,221,At Risk
25084,2014-05-14,2,2393.06,47,4,1,3,413,Regular
26166,2014-05-26,3,128.97,35,4,2,2,422,Regular
14656,2013-12-13,5,3084.06,199,2,4,4,244,Regular
26727,2014-01-30,5,4482.14,151,3,4,4,344,Regular
11739,2013-09-16,6,4758.03,287,1,4,4,144,Regular
28719,2013-07-07,1,2384.07,358,1,1,3,113,At Risk
23810,2013-10-22,2,32.28,251,2,1,1,211,At Risk
18214,2013-06-13,5,6093.2,382,1,4,4,144,Regular
15343,2014-04-27,2,1552.48,64,4,1,3,413,Regular
26040,2013-12-08,3,3018.33,204,2,2,4,224,At Risk
28032,2013-07-24,3,75.47,341,1,2,2,122,At Risk
25161,2013-10-25,2,2438.06,248,2,1,3,213,At Risk
23169,2014-02-22,4,685.47,128,3,3,3,333,Regular
13777,2014-05-29,7,7147.07,32,4,4,4,444,High Value
16694,2014-02-27,6,78.2,123,3,4,2,342,Regular
11785,2014-01-31,3,74.98,150,3,2,2,322,Regular
18855,2013-10-19,2,1155.48,254,2,1,3,213,At Risk
21772,2014-02-21,3,23.97,129,3,2,1,321,Regular
28078,2014-05-18,5,6011.31,43,4,4,4,444,High Value
18168,2014-05-20,6,6907.55,41,4,4,4,444,High Value
16176,2014-05-06,3,4404.08,55,4,2,4,424,Regular
17381,2014-06-22,4,347.93,8,4,3,2,432,Regular
23123,2014-04-05,2,39.98,86,3,1,1,311,Regular
12426,2014-04-07,4,99.47,84,4,3,2,432,Regular
27560,2013-04-24,1,782.99,432,1,1,3,113,At Risk
21649,2013-07-21,3,553.97,344,1,2,3,123,At Risk
29552,2014-05-01,165,132470.15,60,4,4,4,444,High Value
23641,2013-11-07,3,64.47,235,2,2,2,222,At Risk
19734,2014-03-29,2,119.98,93,3,1,2,312,Regular
18732,2014-06-29,4,114.46,1,4,3,2,432,Regular
30116,2014-03-01,119,190906.17,121,3,4,4,344,Regular
